Step	Energy
3769	-5.52998
3770	-5.49413
3771	-5.53659
3772	-5.51488
3773	-5.58103
3774	-5.55995
3775	-5.56503
3776	-5.46456
3777	-5.55679
3778	-5.41737
3779	-5.41766
3780	-5.4998
3781	-5.45854
3782	-5.50516
3783	-5.46072
3784	-5.52163
3785	-5.48142
3786	-5.4868
3787	-5.5543
3788	-5.5847
3789	-5.61487
3790	-5.62351
3791	-5.62753
3792	-5.59753
3793	-5.58392
3794	-5.65591
3795	-5.71653
3796	-5.69187
3797	-5.60684
3798	-5.70832
3799	-5.62502
3800	-5.63758
3801	-5.55395
3802	-5.63552
3803	-5.64775
3804	-5.52633
3805	-5.56583
3806	-5.5082
3807	-5.49884
3808	-5.51141
3809	-5.4501
3810	-5.55448
3811	-5.54613
3812	-5.44565
3813	-5.46711
3814	-5.42368
3815	-5.43181
3816	-5.44704
3817	-5.51395
3818	-5.54236
3819	-5.44976
3820	-5.44976
3821	-5.47982
3822	-5.54947
3823	-5.51819
3824	-5.56641
3825	-5.6253
3826	-5.64773
3827	-5.70862
3828	-5.74383
3829	-5.69928
3830	-5.65282
3831	-5.63074
3832	-5.48958
3833	-5.5163
3834	-5.49386
3835	-5.36671
3836	-5.32767
3837	-5.45979
3838	-5.46655
3839	-5.52967
3840	-5.43403
3841	-5.45345
3842	-5.53772
3843	-5.46761
3844	-5.40532
3845	-5.40152
3846	-5.46049
3847	-5.45363
3848	-5.35847
3849	-5.34474
3850	-5.37128
3851	-5.34874
3852	-5.43945
3853	-5.37818
3854	-5.48727
3855	-5.4126
3856	-5.26264
3857	-5.30482
3858	-5.33528
3859	-5.23725
3860	-5.25339
3861	-5.30136
3862	-5.23635
3863	-5.17854
3864	-5.39491
3865	-5.35487
3866	-5.25235
3867	-5.35007
3868	-5.4435
3869	-5.41181
3870	-5.36442
3871	-5.3558
3872	-5.44354
3873	-5.59337
3874	-5.60483
3875	-5.56639
3876	-5.65087
3877	-5.58377
3878	-5.61815
3879	-5.60381
3880	-5.58997
3881	-5.53853
3882	-5.56554
3883	-5.57127
3884	-5.48819
3885	-5.52811
3886	-5.54135
3887	-5.53971
3888	-5.44568
3889	-5.4486
3890	-5.4221
3891	-5.5086
3892	-5.51909
3893	-5.55224
3894	-5.55025
3895	-5.62994
3896	-5.64346
3897	-5.60172
3898	-5.53472
3899	-5.5226
3900	-5.55308
3901	-5.5128
3902	-5.64425
3903	-5.66978
3904	-5.69211
3905	-5.67442
3906	-5.63992
3907	-5.66754
3908	-5.69388
3909	-5.67868
3910	-5.56793
3911	-5.52599
3912	-5.52211
3913	-5.51453
3914	-5.48596
3915	-5.58573
3916	-5.47992
3917	-5.59563
3918	-5.58421
3919	-5.60988
3920	-5.59599
3921	-5.6155
3922	-5.72186
3923	-5.61954
3924	-5.62312
3925	-5.53
3926	-5.50036
3927	-5.53414
3928	-5.50313
3929	-5.57
3930	-5.47085
3931	-5.48171
3932	-5.51586
3933	-5.55393
3934	-5.53304
3935	-5.40723
3936	-5.43108
3937	-5.44756
3938	-5.49374
3939	-5.4885
3940	-5.47675
3941	-5.48384
3942	-5.39595
3943	-5.44351
3944	-5.40107
3945	-5.49543
3946	-5.51727
3947	-5.44736
3948	-5.30312
3949	-5.34457
3950	-5.45515
3951	-5.43518
3952	-5.4277
3953	-5.51579
3954	-5.56388
3955	-5.64902
3956	-5.70379
3957	-5.62697
3958	-5.59252
3959	-5.59789
3960	-5.53333
3961	-5.61533
3962	-5.57986
3963	-5.59982
3964	-5.44455
3965	-5.43082
3966	-5.44594
3967	-5.44142
3968	-5.45787
3969	-5.5009
3970	-5.50098
3971	-5.47868
3972	-5.45243
3973	-5.48316
3974	-5.52268
3975	-5.52982
3976	-5.4998
3977	-5.58022
3978	-5.42329
3979	-5.51604
3980	-5.5236
3981	-5.52105
3982	-5.55106
3983	-5.59195
3984	-5.60075
3985	-5.55682
3986	-5.53949
3987	-5.45278
3988	-5.45598
3989	-5.38122
3990	-5.36832
3991	-5.3401
3992	-5.39616
3993	-5.35507
3994	-5.35956
3995	-5.31827
3996	-5.29038
3997	-5.24818
3998	-5.21546
3999	-5.14604
4000	-5.11797
4001	-5.26863
4002	-5.22363
4003	-5.30651
4004	-5.27619
4005	-5.31497
4006	-5.36049
4007	-5.3704
4008	-5.35826
4009	-5.40344
4010	-5.38065
4011	-5.39656
4012	-5.41918
4013	-5.34426
4014	-5.25152
4015	-5.29172
4016	-5.32894
4017	-5.31107
4018	-5.31137
4019	-5.34412
4020	-5.41068
4021	-5.31685
4022	-5.34217
4023	-5.41072
4024	-5.47388
4025	-5.40196
4026	-5.39313
4027	-5.38133
4028	-5.40336
4029	-5.27866
4030	-5.28646
4031	-5.28301
4032	-5.27291
4033	-5.284
4034	-5.34203
4035	-5.39069
4036	-5.38368
4037	-5.36947
4038	-5.35257
4039	-5.44131
4040	-5.33774
4041	-5.34804
4042	-5.31329
4043	-5.34609
4044	-5.30922
4045	-5.28174
4046	-5.41983
4047	-5.3831
4048	-5.36301
4049	-5.48799
4050	-5.4861
4051	-5.4755
4052	-5.46792
4053	-5.39358
4054	-5.34075
4055	-5.38461
4056	-5.46261
4057	-5.53631
4058	-5.49265
4059	-5.52817
4060	-5.63089
4061	-5.47403
4062	-5.46461
4063	-5.48753
4064	-5.45837
4065	-5.36092
4066	-5.42211
4067	-5.34226
4068	-5.41985
4069	-5.38477
4070	-5.37854
4071	-5.40521
4072	-5.37248
4073	-5.32391
4074	-5.37736
4075	-5.33236
4076	-5.29071
4077	-5.30968
4078	-5.28097
4079	-5.26798
4080	-5.45385
4081	-5.48519
4082	-5.39305
4083	-5.44058
4084	-5.43173
4085	-5.42896
4086	-5.27739
4087	-5.26573
4088	-5.36513
4089	-5.40249
4090	-5.44729
4091	-5.4217
4092	-5.39635
4093	-5.29218
4094	-5.29875
4095	-5.43862
4096	-5.44721
4097	-5.52145
4098	-5.4834
4099	-5.49171
4100	-5.45008
4101	-5.45508
4102	-5.4721
4103	-5.48205
4104	-5.46039
4105	-5.43684
4106	-5.36367
4107	-5.424
4108	-5.47065
4109	-5.3574
4110	-5.38185
4111	-5.41892
4112	-5.42837
4113	-5.40203
4114	-5.41417
4115	-5.52225
4116	-5.45055
4117	-5.40617
4118	-5.50253
4119	-5.53099
4120	-5.41584
4121	-5.50327
4122	-5.53532
4123	-5.52097
4124	-5.49284
4125	-5.43994
4126	-5.56491
4127	-5.46263
4128	-5.31438
4129	-5.33513
4130	-5.27918
4131	-5.3454
4132	-5.37568
4133	-5.41037
4134	-5.39041
4135	-5.34175
4136	-5.42155
4137	-5.44754
4138	-5.40971
4139	-5.43955
4140	-5.34884
4141	-5.37524
4142	-5.35019
4143	-5.36016
4144	-5.45662
4145	-5.41752
4146	-5.48563
4147	-5.52178
4148	-5.47762
4149	-5.53066
4150	-5.52613
4151	-5.49917
4152	-5.48517
4153	-5.43162
4154	-5.42229
4155	-5.50252
4156	-5.54539
4157	-5.55248
4158	-5.50482
4159	-5.63522
4160	-5.54296
4161	-5.42243
4162	-5.49672
4163	-5.58322
4164	-5.53208
4165	-5.52463
4166	-5.49584
4167	-5.43685
4168	-5.48637
4169	-5.42531
4170	-5.52287
4171	-5.51337
4172	-5.45288
4173	-5.51712
4174	-5.5603
4175	-5.56922
4176	-5.59488
4177	-5.5738
4178	-5.48349
4179	-5.44687
4180	-5.45432
4181	-5.40824
4182	-5.4468
4183	-5.50937
4184	-5.43331
4185	-5.32275
4186	-5.34146
4187	-5.41991
4188	-5.55243
4189	-5.50766
4190	-5.59993
4191	-5.48181
4192	-5.46877
4193	-5.46962
4194	-5.42265
4195	-5.41398
4196	-5.57555
4197	-5.52278
4198	-5.45179
4199	-5.47228
4200	-5.47615
4201	-5.53518
4202	-5.61501
4203	-5.54986
4204	-5.58906
4205	-5.61433
4206	-5.63112
4207	-5.59288
4208	-5.71015
4209	-5.68886
4210	-5.68437
4211	-5.7027
4212	-5.61565
4213	-5.62596
4214	-5.60929
4215	-5.53963
4216	-5.5386
4217	-5.53433
4218	-5.61753
4219	-5.61599
4220	-5.63511
4221	-5.64461
4222	-5.6551
4223	-5.60628
4224	-5.45247
4225	-5.38549
4226	-5.40774
4227	-5.44437
4228	-5.49268
4229	-5.48166
4230	-5.50905
4231	-5.41887
4232	-5.36276
4233	-5.37808
4234	-5.38114
4235	-5.42246
4236	-5.45213
4237	-5.47499
4238	-5.49812
4239	-5.50565
4240	-5.53243
4241	-5.5493
4242	-5.57469
4243	-5.57085
4244	-5.58183
4245	-5.51398
4246	-5.54674
4247	-5.53974
4248	-5.56532
4249	-5.56871
4250	-5.47898
4251	-5.46778
4252	-5.44557
4253	-5.51821
4254	-5.5531
4255	-5.58761
4256	-5.54645
4257	-5.53882
4258	-5.52316
4259	-5.57275
4260	-5.47494
4261	-5.53323
4262	-5.55045
4263	-5.55825
4264	-5.54441
4265	-5.40127
4266	-5.4648
4267	-5.52032
4268	-5.39124
4269	-5.42396
4270	-5.43293
4271	-5.4287
4272	-5.4301
4273	-5.38298
4274	-5.48158
4275	-5.45414
4276	-5.42749
4277	-5.40552
4278	-5.43415
4279	-5.3394
4280	-5.4201
4281	-5.41431
4282	-5.40742
4283	-5.4094
4284	-5.41593
4285	-5.31376
4286	-5.23273
4287	-5.22193
4288	-5.29338
4289	-5.38553
4290	-5.42738
4291	-5.4048
4292	-5.33865
4293	-5.4467
4294	-5.43304
4295	-5.36714
4296	-5.31147
4297	-5.30286
4298	-5.40053
4299	-5.44576
4300	-5.45224
4301	-5.43621
4302	-5.44045
4303	-5.48006
4304	-5.60288
4305	-5.57644
4306	-5.5168
4307	-5.62361
4308	-5.4977
4309	-5.53274
4310	-5.44727
4311	-5.45564
4312	-5.34005
4313	-5.36826
4314	-5.42555
4315	-5.40668
4316	-5.44698
4317	-5.55374
4318	-5.53439
4319	-5.54777
4320	-5.46971
4321	-5.51585
4322	-5.5474
4323	-5.49232
4324	-5.46082
4325	-5.41357
4326	-5.52692
4327	-5.51407
4328	-5.45801
4329	-5.52449
4330	-5.56535
4331	-5.4843
4332	-5.55218
4333	-5.50721
4334	-5.44732
4335	-5.48021
4336	-5.44193
4337	-5.36726
4338	-5.38658
4339	-5.47006
4340	-5.31838
4341	-5.37749
4342	-5.30191
4343	-5.35657
4344	-5.41656
4345	-5.54059
4346	-5.49493
4347	-5.50688
4348	-5.49306
4349	-5.3958
4350	-5.43416
4351	-5.46446
4352	-5.55515
4353	-5.63555
4354	-5.61008
4355	-5.56234
4356	-5.49537
4357	-5.56468
4358	-5.64991
4359	-5.61367
4360	-5.52836
4361	-5.52255
4362	-5.59971
4363	-5.61345
4364	-5.57469
4365	-5.56923
4366	-5.62327
4367	-5.57762
4368	-5.56529
4369	-5.58996
4370	-5.55214
4371	-5.59251
4372	-5.55715
4373	-5.55929
4374	-5.52952
4375	-5.49799
4376	-5.50393
4377	-5.45781
4378	-5.52484
4379	-5.57745
4380	-5.57575
4381	-5.59971
4382	-5.62309
4383	-5.59995
4384	-5.48475
4385	-5.55107
4386	-5.56779
4387	-5.54599
4388	-5.51948
4389	-5.43109
4390	-5.46789
4391	-5.47052
4392	-5.45101
4393	-5.58929
4394	-5.46935
4395	-5.47848
4396	-5.37099
4397	-5.47037
4398	-5.41928
4399	-5.40052
4400	-5.42032
4401	-5.49471
4402	-5.52626
4403	-5.5267
4404	-5.55922
4405	-5.50004
4406	-5.54173
4407	-5.50902
4408	-5.48436
4409	-5.42301
4410	-5.39461
4411	-5.43166
4412	-5.4134
4413	-5.47766
4414	-5.43759
4415	-5.45461
4416	-5.51102
4417	-5.55574
4418	-5.61306
4419	-5.60084
4420	-5.60188
4421	-5.61621
4422	-5.60281
4423	-5.62099
4424	-5.60607
4425	-5.64069
4426	-5.70242
4427	-5.62508
4428	-5.63223
4429	-5.44673
4430	-5.47742
4431	-5.5307
4432	-5.51955
4433	-5.49158
4434	-5.44147
4435	-5.46368
4436	-5.46437
4437	-5.51039
4438	-5.53002
4439	-5.56549
4440	-5.56921
4441	-5.53436
4442	-5.64087
4443	-5.63453
4444	-5.60149
4445	-5.59613
4446	-5.57766
4447	-5.58014
4448	-5.5609
4449	-5.56443
4450	-5.58922
4451	-5.55876
4452	-5.55867
4453	-5.56228
4454	-5.56422
4455	-5.50767
4456	-5.47626
4457	-5.53788
4458	-5.45916
4459	-5.4896
4460	-5.44423
4461	-5.45949
4462	-5.51004
4463	-5.46722
4464	-5.41992
4465	-5.41269
4466	-5.36744
4467	-5.40841
4468	-5.36143
4469	-5.36883
4470	-5.35957
4471	-5.39317
4472	-5.3679
4473	-5.34733
4474	-5.4348
4475	-5.46049
4476	-5.45864
4477	-5.4117
4478	-5.45542
4479	-5.46744
4480	-5.34773
4481	-5.44321
4482	-5.41453
4483	-5.36321
4484	-5.44775
4485	-5.50454
4486	-5.55966
4487	-5.39902
4488	-5.49057
4489	-5.51611
4490	-5.47363
4491	-5.52743
4492	-5.47388
4493	-5.36392
4494	-5.37124
4495	-5.32938
4496	-5.41712
4497	-5.3905
4498	-5.40085
4499	-5.41831
4500	-5.35152
4501	-5.32691
4502	-5.25309
4503	-5.35726
4504	-5.48137
4505	-5.44961
4506	-5.47416
4507	-5.45916
4508	-5.54758
4509	-5.46151
4510	-5.43766
4511	-5.34968
4512	-5.43258
4513	-5.47937
4514	-5.47754
4515	-5.42476
4516	-5.34357
4517	-5.30217
4518	-5.37387
4519	-5.40108
4520	-5.40188
4521	-5.37822
4522	-5.24611
4523	-5.28517
4524	-5.25602
4525	-5.26806
4526	-5.36576
4527	-5.38463
4528	-5.36444
4529	-5.31397
4530	-5.34371
4531	-5.41505
4532	-5.31687
4533	-5.3224
4534	-5.39183
4535	-5.44225
4536	-5.43187
4537	-5.49431
4538	-5.51499
4539	-5.43731
4540	-5.3403
4541	-5.3112
4542	-5.37951
4543	-5.33482
4544	-5.40737
4545	-5.49899
4546	-5.49451
4547	-5.46153
4548	-5.48701
4549	-5.56269
4550	-5.61894
4551	-5.60319
4552	-5.53405
4553	-5.49458
4554	-5.4679
4555	-5.43012
4556	-5.44452
4557	-5.46546
4558	-5.46674
4559	-5.5357
4560	-5.43587
4561	-5.41124
4562	-5.42114
4563	-5.36347
4564	-5.37748
4565	-5.45371
4566	-5.38402
4567	-5.42053
4568	-5.47123
4569	-5.39604
4570	-5.36579
4571	-5.49025
4572	-5.5838
4573	-5.55917
4574	-5.56233
4575	-5.59501
4576	-5.6348
4577	-5.55349
4578	-5.57755
4579	-5.51904
4580	-5.46214
4581	-5.47293
4582	-5.43286
4583	-5.45419
4584	-5.53952
4585	-5.54871
4586	-5.56536
4587	-5.58688
4588	-5.57753
4589	-5.68313
4590	-5.62441
4591	-5.54382
4592	-5.44905
4593	-5.47303
4594	-5.47801
4595	-5.46921
4596	-5.38197
4597	-5.42266
4598	-5.3568
4599	-5.38315
4600	-5.27665
4601	-5.33173
4602	-5.45058
4603	-5.39827
4604	-5.40963
4605	-5.49868
4606	-5.57529
4607	-5.4636
4608	-5.56682
4609	-5.61424
4610	-5.60221
4611	-5.51944
4612	-5.47131
4613	-5.55121
4614	-5.48804
4615	-5.46002
4616	-5.52226
4617	-5.44642
4618	-5.46732
4619	-5.42939
4620	-5.46007
4621	-5.55406
4622	-5.56792
4623	-5.64777
4624	-5.72099
4625	-5.68292
4626	-5.73551
4627	-5.66876
4628	-5.74686
4629	-5.6333
4630	-5.69778
4631	-5.67611
4632	-5.72193
4633	-5.63218
4634	-5.57032
4635	-5.6271
4636	-5.47841
4637	-5.52281
4638	-5.54235
4639	-5.59983
4640	-5.51617
4641	-5.37222
4642	-5.32761
4643	-5.40872
4644	-5.3606
4645	-5.3714
4646	-5.46129
4647	-5.4337
4648	-5.46385
4649	-5.49769
4650	-5.52696
4651	-5.48665
4652	-5.53659
4653	-5.51529
4654	-5.48749
4655	-5.48573
4656	-5.32286
4657	-5.32315
4658	-5.43718
4659	-5.46417
4660	-5.51702
4661	-5.49652
4662	-5.54036
4663	-5.57092
4664	-5.58097
4665	-5.56166
4666	-5.52392
4667	-5.55217
4668	-5.60739
4669	-5.53196
4670	-5.59737
4671	-5.59608
4672	-5.52794
4673	-5.44957
4674	-5.40844
4675	-5.29977
4676	-5.45399
4677	-5.49842
4678	-5.41265
4679	-5.46052
4680	-5.49395
4681	-5.36918
4682	-5.32899
4683	-5.46689
4684	-5.54855
4685	-5.47363
4686	-5.50594
4687	-5.5276
4688	-5.38831
4689	-5.50284
4690	-5.45283
4691	-5.53793
4692	-5.45128
4693	-5.45546
4694	-5.51409
4695	-5.53589
4696	-5.52166
4697	-5.49759
4698	-5.49878
4699	-5.47396
4700	-5.48912
4701	-5.54224
4702	-5.44619
4703	-5.53865
4704	-5.5843
4705	-5.55325
4706	-5.5146
4707	-5.60882
4708	-5.53968
4709	-5.60679
4710	-5.67786
4711	-5.62202
4712	-5.5857
4713	-5.53269
4714	-5.4617
4715	-5.42088
4716	-5.54376
4717	-5.5159
4718	-5.41268
4719	-5.56684
4720	-5.57193
4721	-5.55031
4722	-5.53726
4723	-5.55194
4724	-5.5598
4725	-5.543
4726	-5.53982
4727	-5.54566
4728	-5.39682
4729	-5.36795
4730	-5.2443
4731	-5.28598
4732	-5.238
4733	-5.30294
4734	-5.39469
4735	-5.3397
4736	-5.43599
4737	-5.44886
4738	-5.33459
4739	-5.39494
4740	-5.41487
4741	-5.37179
4742	-5.51931
4743	-5.54658
4744	-5.45394
4745	-5.4887
4746	-5.42612
4747	-5.42007
4748	-5.38235
4749	-5.50424
4750	-5.5168
4751	-5.53365
4752	-5.60663
4753	-5.58666
4754	-5.62991
4755	-5.65649
4756	-5.61369
4757	-5.49581
4758	-5.40353
4759	-5.34784
4760	-5.46137
4761	-5.54107
4762	-5.43868
4763	-5.42348
4764	-5.50426
4765	-5.51806
4766	-5.47644
4767	-5.50053
4768	-5.44697
4769	-5.50113
4770	-5.45223
4771	-5.37742
4772	-5.34946
4773	-5.44158
4774	-5.55561
4775	-5.52544
4776	-5.50945
4777	-5.56592
4778	-5.55149
4779	-5.54529
4780	-5.46227
4781	-5.5254
4782	-5.46583
4783	-5.53353
4784	-5.53424
4785	-5.5566
4786	-5.42952
4787	-5.49109
4788	-5.49614
4789	-5.51794
4790	-5.52502
4791	-5.5189
4792	-5.58867
4793	-5.56621
4794	-5.50342
4795	-5.51893
4796	-5.57075
4797	-5.54875
4798	-5.52548
4799	-5.45821
4800	-5.3965
4801	-5.42749
4802	-5.48135
4803	-5.47267
4804	-5.46698
4805	-5.48198
4806	-5.54197
4807	-5.47733
4808	-5.53278
4809	-5.43033
4810	-5.45014
4811	-5.46654
4812	-5.58059
4813	-5.50705
4814	-5.54018
4815	-5.47388
4816	-5.42381
4817	-5.41922
4818	-5.47791
4819	-5.48369
4820	-5.58402
4821	-5.555
4822	-5.58331
4823	-5.46452
4824	-5.47635
4825	-5.41893
4826	-5.40993
4827	-5.49816
4828	-5.44696
4829	-5.51681
4830	-5.4481
4831	-5.48467
4832	-5.44178
4833	-5.48631
4834	-5.43366
4835	-5.38173
4836	-5.42781
4837	-5.4209
4838	-5.44174
4839	-5.41248
4840	-5.45156
4841	-5.52407
4842	-5.47264
4843	-5.40058
4844	-5.40936
4845	-5.42068
4846	-5.426
4847	-5.37241
4848	-5.38962
4849	-5.33775
4850	-5.35294
4851	-5.39777
4852	-5.41927
4853	-5.37572
4854	-5.43616
4855	-5.49335
4856	-5.51409
4857	-5.4345
4858	-5.40995
4859	-5.42693
4860	-5.46501
4861	-5.50458
4862	-5.49677
4863	-5.44601
4864	-5.42814
4865	-5.44144
4866	-5.50861
4867	-5.53989
4868	-5.43158
4869	-5.51988
4870	-5.43016
4871	-5.46928
4872	-5.36952
4873	-5.46172
4874	-5.47252
4875	-5.50712
4876	-5.53598
4877	-5.5077
4878	-5.49062
4879	-5.53882
4880	-5.44196
4881	-5.48375
4882	-5.54503
4883	-5.53528
4884	-5.35795
4885	-5.39413
4886	-5.34507
4887	-5.32204
4888	-5.29157
4889	-5.25745
4890	-5.24704
4891	-5.32122
4892	-5.39041
4893	-5.33928
4894	-5.34571
4895	-5.41892
4896	-5.37055
4897	-5.4346
4898	-5.39212
4899	-5.40116
4900	-5.35905
4901	-5.35771
4902	-5.36053
4903	-5.4227
4904	-5.48183
4905	-5.56454
4906	-5.55959
4907	-5.4613
4908	-5.44433
4909	-5.34949
4910	-5.41231
4911	-5.33588
4912	-5.30588
4913	-5.37924
4914	-5.45336
4915	-5.38088
4916	-5.29906
4917	-5.32323
4918	-5.31013
4919	-5.35038
4920	-5.32029
4921	-5.36972
4922	-5.334
4923	-5.27153
4924	-5.38031
4925	-5.39558
4926	-5.39856
4927	-5.48637
4928	-5.43014
4929	-5.46591
4930	-5.4952
4931	-5.51524
4932	-5.58871
4933	-5.52027
4934	-5.46808
4935	-5.48443
4936	-5.40442
4937	-5.41558
4938	-5.41566
4939	-5.38483
4940	-5.48964
4941	-5.47177
4942	-5.4168
4943	-5.44715
4944	-5.47639
4945	-5.45307
4946	-5.40578
4947	-5.38502
4948	-5.38051
4949	-5.408
4950	-5.43478
4951	-5.28115
4952	-5.34607
4953	-5.40815
4954	-5.48772
4955	-5.41594
4956	-5.53125
4957	-5.47882
4958	-5.42411
4959	-5.4407
4960	-5.54807
4961	-5.5647
4962	-5.5105
4963	-5.60324
4964	-5.53773
4965	-5.63309
4966	-5.57872
4967	-5.58011
4968	-5.54994
4969	-5.60043
4970	-5.63376
4971	-5.59572
4972	-5.5033
4973	-5.42491
4974	-5.51338
4975	-5.49592
4976	-5.48707
4977	-5.46419
4978	-5.4507
4979	-5.43074
4980	-5.49036
4981	-5.47671
4982	-5.41105
4983	-5.49965
4984	-5.44779
4985	-5.45426
4986	-5.43493
4987	-5.54495
4988	-5.53238
4989	-5.59905
4990	-5.5527
4991	-5.45967
4992	-5.42957
4993	-5.45144
4994	-5.362
4995	-5.34829
4996	-5.44216
4997	-5.4613
4998	-5.4971
4999	-5.41344
